"Nombre","UrlOriginal","PaginaEncontrada","Extension","TamanoBytes","TamanoKB","Resolucion","RutaLocal","FechaDescarga"
"OTO%C3%91O-EN-PORTUGAL-WEB.jpg","https://www.galeriadeviajes.com/files/2/Image/2018/OTO%C3%91O-EN-PORTUGAL-WEB.jpg","http://www.galeriadeviajes.com/es/news",".jpg","626509","611.83","800 x 600","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\OTO%C3%91O-EN-PORTUGAL-WEB.jpg","7/27/2026 10:12:48 AM"
"EUROPA-EN-OTO%C3%91O-FINAL-WEB.jpg","https://www.galeriadeviajes.com/files/2/Image/2018/EUROPA-EN-OTO%C3%91O-FINAL-WEB.jpg","http://www.galeriadeviajes.com/es/news",".jpg","515462","503.38","800 x 600","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\EUROPA-EN-OTO%C3%91O-FINAL-WEB.jpg","7/27/2026 10:12:50 AM"
"VENTA-ANTICIPADA-WEB.jpg","https://www.galeriadeviajes.com/files/2/Image/2018/VENTA-ANTICIPADA-WEB.jpg","http://www.galeriadeviajes.com/es/news",".jpg","416676","406.91","800 x 600","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\VENTA-ANTICIPADA-WEB.jpg","7/27/2026 10:12:52 AM"
"BOTSWANA-WEB.jpg","https://www.galeriadeviajes.com/files/2/Image/BOTSWANA-WEB.jpg","http://www.galeriadeviajes.com/es/news",".jpg","0","0","No disponible","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\BOTSWANA-WEB.jpg","7/27/2026 10:12:52 AM"
"EUROPA-MEJOR-QUE-NUNCA-BASE-DE-DATOS.jpg","https://www.galeriadeviajes.com/files/2/Image/OCTUBRE%202016/EUROPA-MEJOR-QUE-NUNCA-BASE-DE-DATOS.jpg","http://www.galeriadeviajes.com/es/news",".jpg","0","0","No disponible","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\EUROPA-MEJOR-QUE-NUNCA-BASE-DE-DATOS.jpg","7/27/2026 10:12:53 AM"
"EUROPA-2017-A-PRECIOS-DEL-2016.jpg","https://www.galeriadeviajes.com/files/2/Image/OCTUBRE%202016/EUROPA-2017-A-PRECIOS-DEL-2016.jpg","http://www.galeriadeviajes.com/es/news",".jpg","0","0","No disponible","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\EUROPA-2017-A-PRECIOS-DEL-2016.jpg","7/27/2026 10:12:53 AM"
"BLACK-FRIDAY-MIAMI.jpg","https://www.galeriadeviajes.com/files/2/Image/OCTUBRE%202016/BLACK-FRIDAY-MIAMI.jpg","http://www.galeriadeviajes.com/es/news",".jpg","0","0","No disponible","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\BLACK-FRIDAY-MIAMI.jpg","7/27/2026 10:12:54 AM"
"PRIVATE-JETS-AND-BEYOND.jpg","https://www.galeriadeviajes.com/files/2/Image/JULIO%202016/PRIVATE-JETS-AND-BEYOND.jpg","http://www.galeriadeviajes.com/es/news",".jpg","0","0","No disponible","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\PRIVATE-JETS-AND-BEYOND.jpg","7/27/2026 10:12:54 AM"
"COMUNICADO-NIZA.jpg","https://www.galeriadeviajes.com/files/2/Image/JULIO%202016/COMUNICADO-NIZA.jpg","http://www.galeriadeviajes.com/es/news",".jpg","0","0","No disponible","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\COMUNICADO-NIZA.jpg","7/27/2026 10:12:54 AM"
"EUROPA-VARIOS-CIRCUITOS-2-SERVIDOR.jpg","https://www.galeriadeviajes.com/files/2/Image/ABRIL%202016/EUROPA-VARIOS-CIRCUITOS-2-SERVIDOR.jpg","http://www.galeriadeviajes.com/es/news",".jpg","0","0","No disponible","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\EUROPA-VARIOS-CIRCUITOS-2-SERVIDOR.jpg","7/27/2026 10:12:55 AM"
"galeria_de_viajes.jpg","https://www.galeriadeviajes.com/files/2/images/galeria_de_viajes.jpg","https://www.galeriadeviajes.com/es/contact",".jpg","81987","80.07","270 x 400","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\galeria_de_viajes.jpg","7/27/2026 10:12:57 AM"
"Flag_of_Costa_Rica.png","https://www.galeriadeviajes.com/files/2/images/Flag_of_Costa_Rica.png","https://www.galeriadeviajes.com/es/contact",".png","4643","4.53","1280 x 768","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\Flag_of_Costa_Rica.png","7/27/2026 10:12:57 AM"
"map-location-contact.png","https://www.galeriadeviajes.com/files/2/images/map-location-contact.png","https://www.galeriadeviajes.com/es/contact",".png","934","0.91","100 x 100","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\map-location-contact.png","7/27/2026 10:12:57 AM"
"waze.png","https://www.galeriadeviajes.com/files/2/images/waze.png","https://www.galeriadeviajes.com/es/contact",".png","1550","1.51","64 x 64","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\waze.png","7/27/2026 10:12:58 AM"
"Flag_of_Guatemala.png","https://www.galeriadeviajes.com/files/2/images/Flag_of_Guatemala.png","https://www.galeriadeviajes.com/es/contact",".png","74490","72.74","1280 x 800","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\Flag_of_Guatemala.png","7/27/2026 10:12:58 AM"
"Barcelo_Solymar.jpg","https://www.galeriadeviajes.com/picture/image/0000/0325/medium_screen/Barcelo_Solymar.jpg","https://www.galeriadeviajes.com/es/categories/hoteles-recomendados/hotels",".jpg","28126","27.47","500 x 375","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\Barcelo_Solymar.jpg","7/27/2026 10:13:03 AM"
"dominican_beach.jpg","https://www.galeriadeviajes.com/picture/image/0000/0317/medium_screen/dominican_beach.jpg","https://www.galeriadeviajes.com/es/categories/hoteles-recomendados/hotels",".jpg","48188","47.06","500 x 375","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\dominican_beach.jpg","7/27/2026 10:13:03 AM"
"lina1.jpg","https://www.galeriadeviajes.com/picture/image/0000/0312/medium_screen/lina1.jpg","https://www.galeriadeviajes.com/es/categories/hoteles-recomendados/hotels",".jpg","65189","63.66","500 x 375","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\lina1.jpg","7/27/2026 10:13:04 AM"
"Barcelo_MarinaPalace.jpg","https://www.galeriadeviajes.com/picture/image/0000/0311/medium_screen/Barcelo_MarinaPalace.jpg","https://www.galeriadeviajes.com/es/categories/hoteles-recomendados/hotels",".jpg","34345","33.54","500 x 375","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\Barcelo_MarinaPalace.jpg","7/27/2026 10:13:05 AM"
"7.jpg","https://www.galeriadeviajes.com/picture/image/0000/0321/medium_screen/7.jpg","https://www.galeriadeviajes.com/es/categories/hoteles-recomendados/hotels",".jpg","180521","176.29","500 x 375","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\7.jpg","7/27/2026 10:13:06 AM"
"1-1.jpg","https://www.galeriadeviajes.com/picture/image/0000/5760/medium_screen/1.jpg","https://www.galeriadeviajes.com/es/categories/hoteles-recomendados/hotels",".jpg","318808","311.34","500 x 375","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\1-1.jpg","7/27/2026 10:13:08 AM"
"7.DUBAI-4-D_AS-1.jpg","https://www.galeriadeviajes.com/banner/image_es/0000/0751/7.DUBAI-4-D_AS.jpg","https://www.galeriadeviajes.com/es/pages/politica-de-privacidad",".jpg","451572","440.99","1200 x 703","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\7.DUBAI-4-D_AS-1.jpg","7/27/2026 10:13:10 AM"
"12.DUBAI-ABU-DHABI-1.jpg","https://www.galeriadeviajes.com/banner/image_es/0000/0756/12.DUBAI-ABU-DHABI.jpg","https://www.galeriadeviajes.com/es/pages/terminos-y-condiciones",".jpg","746050","728.56","1200 x 703","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\12.DUBAI-ABU-DHABI-1.jpg","7/27/2026 10:13:14 AM"
"13.EUROPA-EN-BANDEJA-INSIDE-1.jpg","https://www.galeriadeviajes.com/picture/image/0000/8229/medium_widescreen/13.EUROPA-EN-BANDEJA-INSIDE.jpg","https://www.galeriadeviajes.com/es/packets/europa-en-bandeja",".jpg","210807","205.87","500 x 281","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\13.EUROPA-EN-BANDEJA-INSIDE-1.jpg","7/27/2026 10:13:16 AM"
"14.EUROPA-EN-BREVE-INSIDE-1.jpg","https://www.galeriadeviajes.com/picture/image/0000/8230/medium_widescreen/14.EUROPA-EN-BREVE-INSIDE.jpg","https://www.galeriadeviajes.com/es/packets/europa-en-breve-desde-madrid",".jpg","107843","105.32","500 x 281","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\14.EUROPA-EN-BREVE-INSIDE-1.jpg","7/27/2026 10:13:18 AM"
"15.EUROPA-ESTILO-MP1-INSIDE-1.jpg","https://www.galeriadeviajes.com/picture/image/0000/8231/medium_widescreen/15.EUROPA-ESTILO-MP1-INSIDE.jpg","https://www.galeriadeviajes.com/es/packets/europa-estilo-mp-1-desde-madrid-a-madrid",".jpg","186098","181.74","500 x 281","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\15.EUROPA-ESTILO-MP1-INSIDE-1.jpg","7/27/2026 10:13:21 AM"
"16.EUROPA-EXQUISITA-INSIDE-1.jpg","https://www.galeriadeviajes.com/picture/image/0000/8232/medium_widescreen/16.EUROPA-EXQUISITA-INSIDE.jpg","https://www.galeriadeviajes.com/es/packets/europa-exquisita",".jpg","162997","159.18","500 x 281","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\16.EUROPA-EXQUISITA-INSIDE-1.jpg","7/27/2026 10:13:23 AM"
"17.LA-PEQUE_A-GIRA-EUROPEA-INSIDE-1.jpg","https://www.galeriadeviajes.com/picture/image/0000/8233/medium_widescreen/17.LA-PEQUE_A-GIRA-EUROPEA-INSIDE.jpg","https://www.galeriadeviajes.com/es/packets/la-pequena-gira-europea",".jpg","167775","163.84","500 x 281","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\17.LA-PEQUE_A-GIRA-EUROPEA-INSIDE-1.jpg","7/27/2026 10:13:26 AM"
"20.QUERIDA-EUROPA-INSIDE-1.jpg","https://www.galeriadeviajes.com/picture/image/0000/8236/medium_widescreen/20.QUERIDA-EUROPA-INSIDE.jpg","https://www.galeriadeviajes.com/es/packets/querida-europa",".jpg","161031","157.26","500 x 281","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\20.QUERIDA-EUROPA-INSIDE-1.jpg","7/27/2026 10:13:28 AM"
"21.TURQU_A-EN-OFERTA-INSIDE-1.jpg","https://www.galeriadeviajes.com/picture/image/0000/8237/medium_widescreen/21.TURQU_A-EN-OFERTA-INSIDE.jpg","https://www.galeriadeviajes.com/es/packets/turquia-en-oferta",".jpg","128117","125.11","500 x 281","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\21.TURQU_A-EN-OFERTA-INSIDE-1.jpg","7/27/2026 10:13:30 AM"
"23.MYKONOS-Y-SANTORINI-INSIDE-1.jpg","https://www.galeriadeviajes.com/picture/image/0000/8239/medium_widescreen/23.MYKONOS-Y-SANTORINI-INSIDE.jpg","https://www.galeriadeviajes.com/es/packets/mykonos-santorini",".jpg","153440","149.84","500 x 281","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\23.MYKONOS-Y-SANTORINI-INSIDE-1.jpg","7/27/2026 10:13:32 AM"
"1.CIUDADES-IMPERIALES-I-INSIDE-1.jpg","https://www.galeriadeviajes.com/picture/image/0000/8243/medium_widescreen/1.CIUDADES-IMPERIALES-I-INSIDE.jpg","https://www.galeriadeviajes.com/es/packets/ciudades-imperiales-1",".jpg","197485","192.86","500 x 281","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\1.CIUDADES-IMPERIALES-I-INSIDE-1.jpg","7/27/2026 10:13:35 AM"
"2.ITALIA-BRILLANTE-INSIDE-1.jpg","https://www.galeriadeviajes.com/picture/image/0000/8244/medium_widescreen/2.ITALIA-BRILLANTE-INSIDE.jpg","https://www.galeriadeviajes.com/es/packets/italia-brillante",".jpg","191710","187.22","500 x 281","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\2.ITALIA-BRILLANTE-INSIDE-1.jpg","7/27/2026 10:13:37 AM"
"3.MARAVILLAS-DE-EUROPA-INSIDE-1.jpg","https://www.galeriadeviajes.com/picture/image/0000/8245/medium_widescreen/3.MARAVILLAS-DE-EUROPA-INSIDE.jpg","https://www.galeriadeviajes.com/es/packets/maravillas-de-europa",".jpg","197474","192.85","500 x 281","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\3.MARAVILLAS-DE-EUROPA-INSIDE-1.jpg","7/27/2026 10:13:40 AM"
"4.LUCES-DE-EUROPA-INSIDE-1.jpg","https://www.galeriadeviajes.com/picture/image/0000/8246/medium_widescreen/4.LUCES-DE-EUROPA-INSIDE.jpg","https://www.galeriadeviajes.com/es/packets/luces-de-europa",".jpg","151573","148.02","500 x 281","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\4.LUCES-DE-EUROPA-INSIDE-1.jpg","7/27/2026 10:13:42 AM"
"4.CAPITALES-DEL-ARTE-INSIDE.jpg","https://www.galeriadeviajes.com/picture/image/0000/8220/medium_screen/4.CAPITALES-DEL-ARTE-INSIDE.jpg","https://www.galeriadeviajes.com/es/categories/europa/packets?page=2",".jpg","187092","182.71","500 x 375","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\4.CAPITALES-DEL-ARTE-INSIDE.jpg","7/27/2026 10:13:44 AM"
"7.ISLANDIA-INSIDE.jpg","https://www.galeriadeviajes.com/picture/image/0000/8249/medium_screen/7.ISLANDIA-INSIDE.jpg","https://www.galeriadeviajes.com/es/categories/europa/packets?page=2",".jpg","100572","98.21","500 x 375","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\7.ISLANDIA-INSIDE.jpg","7/27/2026 10:13:45 AM"
"18.LIMA-Y-CUSCO-B_SICO-INSIDE.jpg","https://www.galeriadeviajes.com/picture/image/0000/8234/medium_widescreen/18.LIMA-Y-CUSCO-B_SICO-INSIDE.jpg","https://www.galeriadeviajes.com/es/packets/lima-y-cusco-basico",".jpg","179748","175.54","500 x 281","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\18.LIMA-Y-CUSCO-B_SICO-INSIDE.jpg","7/27/2026 10:13:47 AM"
"6.DISFRUTANDO-PATAGONIA-INSIDE.jpg","https://www.galeriadeviajes.com/picture/image/0000/8222/medium_widescreen/6.DISFRUTANDO-PATAGONIA-INSIDE.jpg","https://www.galeriadeviajes.com/es/packets/disfrutando-patagonia",".jpg","209869","204.95","500 x 281","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\6.DISFRUTANDO-PATAGONIA-INSIDE.jpg","7/27/2026 10:13:50 AM"
"1.AL-ENCUENTRO-DEL-ESP_RITU-INCA-INSIDE.jpg","https://www.galeriadeviajes.com/picture/image/0000/8217/medium_widescreen/1.AL-ENCUENTRO-DEL-ESP_RITU-INCA-INSIDE.jpg","https://www.galeriadeviajes.com/es/packets/al-encuentro-del-espiritu-inca",".jpg","196184","191.59","500 x 281","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\1.AL-ENCUENTRO-DEL-ESP_RITU-INCA-INSIDE.jpg","7/27/2026 10:13:55 AM"
"8.CHINA-INSIDE.jpg","https://www.galeriadeviajes.com/picture/image/0000/8250/medium_widescreen/8.CHINA-INSIDE.jpg","https://www.galeriadeviajes.com/es/packets/china",".jpg","173583","169.51","500 x 281","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\8.CHINA-INSIDE.jpg","7/27/2026 10:13:58 AM"
"5.DESCUBRIENDO-GUATEMALA-INSIDE.jpg","https://www.galeriadeviajes.com/picture/image/0000/8221/medium_widescreen/5.DESCUBRIENDO-GUATEMALA-INSIDE.jpg","https://www.galeriadeviajes.com/es/packets/descubriendo-guatemala",".jpg","188569","184.15","500 x 281","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\5.DESCUBRIENDO-GUATEMALA-INSIDE.jpg","7/27/2026 10:14:00 AM"
"EUROPA-PARA-DOS-BASE-DE-DATOS-NUEVO.jpg","https://www.galeriadeviajes.com/files/2/Image/OCTUBRE%202015/EUROPA-PARA-DOS-BASE-DE-DATOS-NUEVO.jpg","https://www.galeriadeviajes.com/es/news?page=2",".jpg","0","0","No disponible","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\EUROPA-PARA-DOS-BASE-DE-DATOS-NUEVO.jpg","7/27/2026 10:14:13 AM"
"PROMO-20%25-Y-25%25-SERVIDOR.jpg","https://www.galeriadeviajes.com/files/2/Image/SETIEMBRE%202015/PROMO-20%25-Y-25%25-SERVIDOR.jpg","https://www.galeriadeviajes.com/es/news?page=2",".jpg","0","0","No disponible","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\PROMO-20%25-Y-25%25-SERVIDOR.jpg","7/27/2026 10:14:14 AM"
"PROMO-10%25-2016-SERVIDOR.jpg","https://www.galeriadeviajes.com/files/2/Image/AGOSTO%202015/PROMO-10%25-2016-SERVIDOR.jpg","https://www.galeriadeviajes.com/es/news?page=2",".jpg","0","0","No disponible","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\PROMO-10%25-2016-SERVIDOR.jpg","7/27/2026 10:14:14 AM"
"GANE-VIAJANDO-CAMBIOS-DOS.jpg","https://www.galeriadeviajes.com/files/2/Image/AGOSTO%202015/GANE-VIAJANDO-CAMBIOS-DOS.jpg","https://www.galeriadeviajes.com/es/news?page=2",".jpg","0","0","No disponible","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\GANE-VIAJANDO-CAMBIOS-DOS.jpg","7/27/2026 10:14:14 AM"
"COMUNICADO-T%C3%9ANEL-ALBERG-SERVIDOR.jpg","https://www.galeriadeviajes.com/files/2/Image/JULIO%202015/COMUNICADO-T%C3%9ANEL-ALBERG-SERVIDOR.jpg","https://www.galeriadeviajes.com/es/news?page=2",".jpg","0","0","No disponible","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\COMUNICADO-T%C3%9ANEL-ALBERG-SERVIDOR.jpg","7/27/2026 10:14:15 AM"
"COMUNICADO-GRECIA-SERVIDOR.jpg","https://www.galeriadeviajes.com/files/2/Image/JUNIO%202015/COMUNICADO-GRECIA-SERVIDOR.jpg","https://www.galeriadeviajes.com/es/news?page=2",".jpg","0","0","No disponible","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\COMUNICADO-GRECIA-SERVIDOR.jpg","7/27/2026 10:14:15 AM"
"TURQU%C3%8DA-FINAL-SERVIDOR.jpg","https://www.galeriadeviajes.com/files/2/Image/JUNIO%202015/TURQU%C3%8DA-FINAL-SERVIDOR.jpg","https://www.galeriadeviajes.com/es/news?page=2",".jpg","0","0","No disponible","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\TURQU%C3%8DA-FINAL-SERVIDOR.jpg","7/27/2026 10:14:16 AM"
"WiFi-GRATIS-NOTICIA-FINAL-NOTICIAS-WEB.jpg","https://www.galeriadeviajes.com/files/2/Image/MAYO%202015/WiFi-GRATIS-NOTICIA-FINAL-NOTICIAS-WEB.jpg","https://www.galeriadeviajes.com/es/news?page=2",".jpg","0","0","No disponible","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\WiFi-GRATIS-NOTICIA-FINAL-NOTICIAS-WEB.jpg","7/27/2026 10:14:16 AM"
"NUNCA-TANTO.jpg","https://www.galeriadeviajes.com/files/2/Image/MAYO%202015/NUNCA-TANTO.jpg","https://www.galeriadeviajes.com/es/news?page=2",".jpg","0","0","No disponible","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\NUNCA-TANTO.jpg","7/27/2026 10:14:17 AM"
"TRENES-RENFE-FINAL-CAMBIOS.jpg","https://www.galeriadeviajes.com/files/2/Image/FEBRERO%202015/TRENES-RENFE-FINAL-CAMBIOS.jpg","https://www.galeriadeviajes.com/es/news?page=3",".jpg","0","0","No disponible","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\TRENES-RENFE-FINAL-CAMBIOS.jpg","7/27/2026 10:14:18 AM"
"NEWS-WEB.jpg","https://www.galeriadeviajes.com/files/2/Image/FEBRERO%202015/NEWS-WEB.jpg","https://www.galeriadeviajes.com/es/news?page=3",".jpg","0","0","No disponible","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\NEWS-WEB.jpg","7/27/2026 10:14:19 AM"
"1-2.jpg","https://www.galeriadeviajes.com/files/2/Image/NOVIEMBRE/1.jpg","https://www.galeriadeviajes.com/es/news?page=3",".jpg","0","0","No disponible","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\1-2.jpg","7/27/2026 10:14:19 AM"
"2-1.jpg","https://www.galeriadeviajes.com/files/2/Image/NOVIEMBRE/2.jpg","https://www.galeriadeviajes.com/es/news?page=3",".jpg","0","0","No disponible","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\2-1.jpg","7/27/2026 10:14:20 AM"
"CUBANA-FINAL.jpg","https://www.galeriadeviajes.com/files/2/Image/OCTUBRE/CUBANA-FINAL.jpg","https://www.galeriadeviajes.com/es/news?page=3",".jpg","0","0","No disponible","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\CUBANA-FINAL.jpg","7/27/2026 10:14:20 AM"
"141008MS_EFL_SanLatam_RGB%5Bmedia%5D.jpg","https://www.galeriadeviajes.com/files/2/Image/OCTUBRE/141008MS_EFL_SanLatam_RGB%5Bmedia%5D.jpg","https://www.galeriadeviajes.com/es/news?page=3",".jpg","0","0","No disponible","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\141008MS_EFL_SanLatam_RGB%5Bmedia%5D.jpg","7/27/2026 10:14:20 AM"
"POLITICAS-DISNEY.jpg","https://www.galeriadeviajes.com/files/2/Image/AGOSTO/POLITICAS-DISNEY.jpg","https://www.galeriadeviajes.com/es/news?page=3",".jpg","0","0","No disponible","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\POLITICAS-DISNEY.jpg","7/27/2026 10:14:21 AM"
"MONGOLIA.jpg","https://www.galeriadeviajes.com/files/2/Image/JULIO/MONGOLIA.jpg","https://www.galeriadeviajes.com/es/news?page=3",".jpg","0","0","No disponible","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\MONGOLIA.jpg","7/27/2026 10:14:21 AM"
"TIPS-PARA-VIAJAR-IMPRESI%C3%93N.jpg","https://www.galeriadeviajes.com/files/2/Image/TIPS-PARA-VIAJAR-IMPRESI%C3%93N.jpg","https://www.galeriadeviajes.com/es/news?page=3",".jpg","0","0","No disponible","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\TIPS-PARA-VIAJAR-IMPRESI%C3%93N.jpg","7/27/2026 10:14:22 AM"
"140522MS_EFL_SanLatam_RGB%5Bmedia%5D.jpg","https://www.galeriadeviajes.com/files/2/Image/140522MS_EFL_SanLatam_RGB%5Bmedia%5D.jpg","https://www.galeriadeviajes.com/es/news?page=4",".jpg","0","0","No disponible","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\140522MS_EFL_SanLatam_RGB%5Bmedia%5D.jpg","7/27/2026 10:14:23 AM"
"BAG-TAG.jpg","https://www.galeriadeviajes.com/files/2/Image/JULIO/BAG-TAG.jpg","https://www.galeriadeviajes.com/es/news?page=4",".jpg","0","0","No disponible","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\BAG-TAG.jpg","7/27/2026 10:14:24 AM"
"MAPAPLUS%20INFORMA.jpg","https://www.galeriadeviajes.com/files/2/Image/JULIO/MAPAPLUS%20INFORMA.jpg","https://www.galeriadeviajes.com/es/news?page=4",".jpg","0","0","No disponible","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\MAPAPLUS%20INFORMA.jpg","7/27/2026 10:14:24 AM"
"Barcelo_Solymar-1.jpg","https://www.galeriadeviajes.com/picture/image/0000/0325/medium_widescreen/Barcelo_Solymar.jpg","https://www.galeriadeviajes.com/es/hotels/barcelo-solymar",".jpg","25188","24.6","500 x 281","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\Barcelo_Solymar-1.jpg","7/27/2026 10:14:26 AM"
"5s.png","https://www.galeriadeviajes.com/hotel_category/image/0000/0026/5s.png","https://www.galeriadeviajes.com/es/hotels/barcelo-solymar",".png","1266","1.24","70 x 15","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\5s.png","7/27/2026 10:14:26 AM"
"dominican_beach-1.jpg","https://www.galeriadeviajes.com/picture/image/0000/0317/medium_widescreen/dominican_beach.jpg","https://www.galeriadeviajes.com/es/hotels/barcelo-dominican-beach",".jpg","37221","36.35","500 x 281","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\dominican_beach-1.jpg","7/27/2026 10:14:28 AM"
"4s.png","https://www.galeriadeviajes.com/hotel_category/image/0000/0025/4s.png","https://www.galeriadeviajes.com/es/hotels/barcelo-dominican-beach",".png","1388","1.36","70 x 15","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\4s.png","7/27/2026 10:14:28 AM"
"lina1-1.jpg","https://www.galeriadeviajes.com/picture/image/0000/0312/medium_widescreen/lina1.jpg","https://www.galeriadeviajes.com/es/hotels/barcelo-lina",".jpg","59185","57.8","500 x 281","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\lina1-1.jpg","7/27/2026 10:14:30 AM"
"lina2.jpg","https://www.galeriadeviajes.com/picture/image/0000/0313/medium_widescreen/lina2.jpg","https://www.galeriadeviajes.com/es/hotels/barcelo-lina",".jpg","40871","39.91","500 x 281","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\lina2.jpg","7/27/2026 10:14:31 AM"
"lina3.jpg","https://www.galeriadeviajes.com/picture/image/0000/0314/medium_widescreen/lina3.jpg","https://www.galeriadeviajes.com/es/hotels/barcelo-lina",".jpg","46451","45.36","500 x 281","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\lina3.jpg","7/27/2026 10:14:31 AM"
"lina4.jpg","https://www.galeriadeviajes.com/picture/image/0000/0315/medium_widescreen/lina4.jpg","https://www.galeriadeviajes.com/es/hotels/barcelo-lina",".jpg","53232","51.98","500 x 281","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\lina4.jpg","7/27/2026 10:14:32 AM"
"lina5.jpg","https://www.galeriadeviajes.com/picture/image/0000/0316/medium_widescreen/lina5.jpg","https://www.galeriadeviajes.com/es/hotels/barcelo-lina",".jpg","54478","53.2","500 x 281","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\lina5.jpg","7/27/2026 10:14:32 AM"
"Barcelo_MarinaPalace-1.jpg","https://www.galeriadeviajes.com/picture/image/0000/0311/medium_widescreen/Barcelo_MarinaPalace.jpg","https://www.galeriadeviajes.com/es/hotels/barcelo-marina-palace",".jpg","30421","29.71","500 x 281","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\Barcelo_MarinaPalace-1.jpg","7/27/2026 10:14:34 AM"
"7-1.jpg","https://www.galeriadeviajes.com/picture/image/0000/0321/medium_widescreen/7.jpg","https://www.galeriadeviajes.com/es/hotels/barcelo-bavaro-beach-caribe-beach",".jpg","155125","151.49","500 x 281","C:\Proyectos\galeria-viajes-demo\assets\images\sitio-actual\7-1.jpg","7/27/2026 10:14:36 AM"
